time,received,sent
2025-03-21 16:24:06,0.5603627,-0.7845077
2025-03-21 16:24:05,2.440282,-2.089335
2025-03-21 16:24:04,6.423712,-4.854656
2025-03-21 16:24:03,0.5600648,-0.7840908
2025-03-21 16:24:02,0.5599754,-0.7839655
2025-03-21 16:24:01,0.5599531,-0.7839344
2025-03-21 16:24:00,0.5598843,-0.783838
2025-03-21 16:23:59,0.5602275,-0.7843186
2025-03-21 16:23:58,0.5599518,-0.7839326
2025-03-21 16:23:57,0.5599316,-0.9198335
2025-03-21 16:23:56,0.5600167,-1.2080941
2025-03-21 16:23:55,2.133741,-1.774914
2025-03-21 16:23:54,5.466305,-3.87315
2025-03-21 16:23:53,0.5599139,-0.7838794
2025-03-21 16:23:52,0.5600634,-0.7840888
2025-03-21 16:23:51,0.5599067,-0.7838694
2025-03-21 16:23:50,0.5601425,-0.7841995
2025-03-21 16:23:49,0.5600607,-0.784085
2025-03-21 16:23:48,0.5598766,-0.7838272
2025-03-21 16:23:47,0.5600754,-0.7841056
2025-03-21 16:23:46,0.5599492,-0.7839289
2025-03-21 16:23:45,2.133594,-1.774788
2025-03-21 16:23:44,5.466423,-3.873236
2025-03-21 16:23:43,0.559974,-0.7839636
2025-03-21 16:23:42,0.5599048,-0.7838668
2025-03-21 16:23:41,0.7889638,-0.9120383
2025-03-21 16:23:40,1.274962,-1.1838578
2025-03-21 16:23:39,0.5599989,-0.7839985
2025-03-21 16:23:38,0.5600496,-0.7840694
2025-03-21 16:23:37,0.5600595,-0.7840834
2025-03-21 16:23:36,0.5601678,-0.7842349
2025-03-21 16:23:35,0.6688399,-0.8656221
2025-03-21 16:23:34,2.473617,-2.029693
2025-03-21 16:23:33,5.465488,-3.872608
2025-03-21 16:23:32,0.5600492,-0.7840689
2025-03-21 16:23:31,0.5599016,-0.7838623
2025-03-21 16:23:30,0.5599816,-0.7839742
2025-03-21 16:23:29,0.5600389,-0.7840545
2025-03-21 16:23:28,0.9165086,-0.9658941
2025-03-21 16:23:27,1.6751851,-1.3536772
2025-03-21 16:23:26,0.5600815,-0.7841141
2025-03-21 16:23:25,0.559914,-0.7838796
2025-03-21 16:23:24,2.130641,-1.772959
2025-03-21 16:23:23,5.562548,-4.003178
2025-03-21 16:23:22,0.8510923,-1.1842568
2025-03-21 16:23:21,0.5597076,-0.7835907
2025-03-21 16:23:20,1.0422882,-1.1016003
2025-03-21 16:23:19,2.298406,-1.90631
2025-03-21 16:23:18,1.2754077,-1.1842319
2025-03-21 16:23:17,0.560031,-0.7840433
2025-03-21 16:23:16,0.5599367,-0.7839114
2025-03-21 16:23:15,0.5596996,-0.7835794
2025-03-21 16:23:14,2.129599,-1.77241
2025-03-21 16:23:13,5.471189,-3.876693
2025-03-21 16:23:12,0.559966,-0.7839524
2025-03-21 16:23:11,0.5596721,-0.7835409
2025-03-21 16:23:10,0.5600576,-0.7840807
2025-03-21 16:23:09,0.5602774,-0.7843883
2025-03-21 16:23:08,2.452435,-2.392224
2025-03-21 16:23:07,6.443437,-5.783597
2025-03-21 16:23:06,1.1428141,-4.020844
2025-03-21 16:23:05,4.141681,-11.930927
2025-03-21 16:23:04,6.954188,-5.169525
2025-03-21 16:23:03,6.535849,-6.625492
2025-03-21 16:23:02,10.855266,-8.650607
2025-03-21 16:23:01,2.906455,-7.564037
2025-03-21 16:23:00,4.608745,-19.26066
2025-03-21 16:22:59,7.610458,-6.100881
2025-03-21 16:22:58,4.748715,-5.493267
2025-03-21 16:22:57,0.5600645,-0.7840902
2025-03-21 16:22:56,1.1439573,-2.411354
