time,voluntary,involuntary,user,system,reads,writes,reads,writes,files,sockets,pipes,inotifies,event,timer,signal,eventpolls,other,limit,minor,major,mem,rss,processes,swap,threads,uptime,vmem,Committed_AS,minor,major,alloc,fallback,fallback_charge,up,down,inbound,outbound,full,half,unknown,received,sent,inbound,outbound,frames,collisions,carrier,receive,transmit,mtu,up,down,notpresent,lowerlayerdown,testing,dormant,unknown,received,sent,multicast,speed,active,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait,some 10,some 60,some 300,time.1,load1,load5,load15,some 10,some 60,some 300,time.1,free,used,cached,buffers
2025-03-20 20:50:37,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198808,708.8398,9284.711,5755.813,0,0,0,0,1,0,0,0,0,0,1,1.738628,-3.862647,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999867,-0.9999867,0,0,1942,0,0,0.0,0.0,0,0.8145363,0.5012531,0,0.0,0.0,0.0,0.0,1.3333342,1.41,0.73,0.44,0.0,0.0,0.0,0.0,8812.559,2884.133,20152.65,249.1406
2025-03-20 20:50:36,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198807,708.8398,9284.211,9496.578,0,0,0,0,1,0,0,0,0,0,1,2.021346,-4.601317,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999108,-0.9999108,0,0,1942,0,0,0.0,0.0,0,0.565682,0.5028284,0,0.0,0.0,0.0,0.0,1.787629,1.36,0.71,0.43,0.0,0.0,0.0,0.0,8812.359,2884.336,20152.64,249.1406
2025-03-20 20:50:35,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198806,708.8398,9277.309,756.0512,0,0,0,0,1,0,0,0,0,0,1,0.7598506,-0.9338591,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.232333,-3.232333,0,0,1942,0,0,0.0,0.0,0,0.5021971,0.6277464,0,0.0627746,0.0,0.0,0.0,2.227166,,,,0.0,0.0,0.0,0.0,8813.035,2883.66,20152.64,249.1406
2025-03-20 20:50:34,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198805,708.8398,9277.305,1517.1553,0,0,0,0,1,0,0,0,0,0,1,3.699049,-1.840896,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.767599,-3.767599,0,0,1942,0,0,0.0626959,0.0626959,0,1.0658307,0.4388715,0,0.0,0.0,0.0,0.0,2.635785,,,,0.0,0.0,0.0,0.0,8814.559,2882.145,20152.64,249.1406
2025-03-20 20:50:33,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198804,708.8398,9286.883,2159.766,0,0,0,0,1,0,0,0,0,0,1,4.149021,-2.814502,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.4461698,-1.4461698,0,0,1942,0,0,0.0,0.0627353,0,0.7528231,0.5018821,0,0.0,0.0,0.0,0.0,3.637031,,,,0.0,0.0,0.0,0.0,8812.344,2884.359,20152.64,249.1406
2025-03-20 20:50:32,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198803,708.8398,9286.883,909.5342,0,0,0,0,1,0,0,0,0,0,1,0.5600279,-1.96267,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.338399,-2.44605,0,0,1942,0,0,0.0,0.0,0,1.3367282,1.2094208,0,0.0636537,0.0,0.0,0.0,2.000015,,,,0.0,0.0,0.0,0.0,8812.883,2883.828,20152.63,249.1406
2025-03-20 20:50:31,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198802,708.8398,9286.883,938.6577,0,0,0,0,1,0,0,0,0,0,1,0.5600828,-0.7841159,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.215284,-2.99994,0,0,1942,0,0,0.0,0.0,0,0.6913891,0.6285355,0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,8812.605,2884.105,20152.63,249.1406
2025-03-20 20:50:30,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198801,708.8398,9285.941,873.6232,0,0,0,0,1,0,0,0,0,0,1,0.560081,-0.7841134,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0000502,-2.107742,0,0,1945,0,0,0.0,0.0,0,0.5031447,0.3144654,0,0.0,0.0,0.0,0.0,2.454333,,,,0.0,0.0,0.0,0.0,8812.852,2883.863,20152.62,249.1406
2025-03-20 20:50:29,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198800,708.8398,9282.344,1889.095,0,0,0,0,1,0,0,0,0,0,1,0.5599671,-0.783954,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.000148,-1.000148,0,0,1945,0,0,0.0,0.0629723,0,1.889169,1.3853904,0,0.0629723,0.0,0.0,0.0,2.787688,,,,0.0,0.0,0.0,0.0,8811.559,2885.156,20152.62,249.1406
2025-03-20 20:50:28,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198798,708.8398,9285.5,2330.905,0,0,0,0,1,0,0,0,0,0,1,0.5598906,-0.7838468,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0001441,-1.0001441,0,0,1945,0,0,0.0,0.0627746,0,0.6277464,0.3138732,0,0.0,0.0,0.0,0.0,3.333289,,,,0.0,0.0,0.0,0.0,8770.395,2926.344,20152.6,249.1406
2025-03-20 20:50:27,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198798,708.8398,9285.5,6388.072,0,0,0,0,1,0,0,0,0,0,1,0.560011,-0.7840153,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999408,-0.9999408,0,0,1945,0,0,0.0,0.0,0,0.6913891,0.3142678,0,0.0,0.0,0.0,0.0,2.424692,,,,0.0,0.0,0.0,0.0,8663.309,3033.434,20152.6,249.1406
2025-03-20 20:50:26,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198796,708.8398,9656.461,10635.118,0,0,0,0,1,0,0,0,0,0,1,0.5600538,-0.7840754,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9998059,-0.9998059,0,0,1945,0,0,0.0,0.0,0,0.8176101,1.1320755,0,0.0,0.0,0.0,0.0,1.6592654,,,,0.0,0.0,0.0,0.0,8664.348,3032.398,20152.59,249.1406
2025-03-20 20:50:25,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198795,708.8398,9655.562,729.5956,0,0,0,0,1,0,0,0,0,0,1,0.310052,-0.7839038,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0000205,-1.0000205,0,0,1945,0,0,0.0,0.0628536,0,0.4399749,0.4399749,0,0.0628536,0.0,0.0,0.0,1.840766,,,,0.0,0.0,0.0,0.0,8664.262,3032.488,20152.59,249.1406
2025-03-20 20:50:24,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198794,708.8398,9655.562,6714.976,0,0,0,0,1,0,0,0,0,0,1,0.2498011,-0.7838904,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0000967,-1.0000967,0,0,1945,0,0,0.0,0.0,0,0.8805031,0.8176101,0,0.0,0.0,0.0,0.0,2.181532,,,,0.0,0.0,0.0,0.0,8666.023,3030.766,20152.55,249.1406
2025-03-20 20:50:23,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198793,708.8398,9663.191,11232.609,0,0,0,0,1,0,0,0,0,0,1,3.450221,-2.603748,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.55364,-0.999877,0,0,1945,0,0,0.0,0.0628931,0,0.6918239,0.3144654,0,0.0,0.0,0.0,0.0,2.939436,,,,0.0,0.0,0.0,0.0,8666.984,3029.809,20152.55,249.1406
2025-03-20 20:50:22,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198792,708.8398,9663.191,734.3239,0,0,0,0,1,0,0,0,0,0,1,4.149757,-3.044221,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.4460938,-0.9998568,0,0,1945,0,0,0.0,0.0,0,0.6918239,0.4402516,0,0.0,0.0,0.0,0.0,2.666694,,,,0.0,0.0,0.0,0.0,8666.516,3030.277,20152.55,249.1406
2025-03-20 20:50:21,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198791,708.8398,9673.551,743.2796,0,0,0,0,1,0,0,0,0,0,1,0.5602004,-0.7842805,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,2.784138,-2.784138,0,0,1945,0,0,0.0,0.1257862,0,0.754717,0.5660377,0,0.0628931,0.0,0.0,0.0,1.87159,,,,0.0,0.0,0.0,0.0,8668.227,3028.707,20152.41,249.1406
2025-03-20 20:50:20,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198790,708.8398,9665.719,763.4852,0,0,0,0,1,0,0,0,0,0,1,0.5601185,-0.784166,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.215822,-3.215822,0,0,1945,0,0,0.0625391,0.0,0,1.0006254,0.5003127,0,0.0,0.0,0.0,0.0,2.749312,,,,0.0,0.0,0.0,0.0,8667.457,3029.48,20152.4,249.1406
2025-03-20 20:50:19,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198789,708.8398,9665.469,1608.746,0,0,0,0,1,0,0,0,0,0,1,0.5597742,-0.7836838,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0003578,-1.0003578,0,0,1945,0,0,0.0,0.0,0,1.882058,1.3174404,0,0.0627353,0.0,0.0,0.0,3.182129,,,,0.0,0.0,0.0,0.0,8668.48,3028.469,20152.39,249.1406
2025-03-20 20:50:18,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198788,708.8398,9655.762,2217.78,0,0,0,0,1,0,0,0,0,0,1,0.559936,-0.7839104,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0002139,-1.0002139,0,0,1945,0,0,0.0,0.1255493,0,0.5021971,0.3138732,0,0.0,0.0,0.0,0.0,2.469759,,,,0.0,0.0,0.0,0.0,8668.457,3028.492,20152.39,249.1406
2025-03-20 20:50:17,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198787,708.8398,9664.012,5842.053,0,0,0,0,1,0,0,0,0,0,1,0.5600346,-0.7840484,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9995968,-0.9995968,0,0,1945,0,0,0.0,0.0,0,1.1292346,0.4391468,0,0.0,,,,,,,,,,,0.0,8667.258,3029.691,20152.39,249.1406
2025-03-20 20:50:16,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198786,708.8398,9664.012,9500.528,0,0,0,0,1,0,0,0,0,0,1,0.5599654,-0.7839515,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9998994,-0.9998994,0,0,1945,0,0,0.0,0.0,0,0.690521,0.7532957,0,0.0,,,,,,,,,,,,8668.418,3028.535,20152.39,249.1406
2025-03-20 20:50:15,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198785,708.8398,9664.012,791.0686,0,0,0,0,1,0,0,0,0,0,1,0.8882767,-1.3620591,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0000667,-1.0000667,0,0,1945,0,0,0.0,0.0,0,0.8782936,0.250941,0,0.0627353,,,,,,,,,,,,8668.633,3028.34,20152.37,249.1406
2025-03-20 20:50:14,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198784,708.8398,9672.512,1653.3148,0,0,0,0,1,0,0,0,0,0,1,0.9677414,-1.5019663,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999187,-0.9999187,0,0,1945,0,0,0.0,0.0,0,0.6887915,0.5635567,0,0.0,,,,,,,,,,,,8669.117,3027.863,20152.36,249.1406
2025-03-20 20:50:13,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198783,708.8398,9664.668,2289.538,0,0,0,0,1,0,0,0,0,0,1,3.450817,-2.604142,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.4460419,-1.892117,0,0,1945,0,0,0.0,0.0628141,0,0.879397,0.4396985,0,0.0,,,,,,,,,,,,8669.387,3027.594,20152.36,249.1406
2025-03-20 20:50:12,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198782,708.8398,9672.215,816.0251,0,0,0,0,1,0,0,0,0,0,1,4.570507,-3.279573,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.5539994,-2.107925,0,0,1945,0,0,0.0,0.0,0,0.9398496,0.3132832,0,0.0626566,,,,,,,,,,,,8668.156,3028.828,20152.36,249.1406
2025-03-20 20:50:11,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198782,708.8398,9672.691,819.176,0,0,0,0,1,0,0,0,0,0,1,1.0827783,-1.0764285,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,2.784585,-2.784585,0,0,1945,0,0,0.0,0.0627746,0,0.7532957,0.690521,0,0.0627746,,,,,,,,,,,,8667.41,3029.574,20152.36,249.1406
2025-03-20 20:50:10,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198781,708.8398,9672.691,881.7077,0,0,0,0,1,0,0,0,0,0,1,0.5598974,-0.7838564,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.661796,-3.661796,0,0,1945,0,0,0.0,0.0,0,0.5015674,0.4388715,0,0.0,,,,,,,,,,,,8667.609,3029.379,20152.35,249.1406
2025-03-20 20:50:09,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198779,708.8398,9672.691,1940.267,0,0,0,0,1,0,0,0,0,0,1,0.5599961,-0.7839946,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.5537934,-1.5537934,0,0,1945,0,0,0.0,0.0,0,1.762115,1.0698553,0,0.0629327,,,,,,,,,,,,8667.742,3029.246,20152.35,249.1406
2025-03-20 20:50:08,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198778,708.8398,9672.691,2438.666,0,0,0,0,1,0,0,0,0,0,1,0.5599814,-0.7839739,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9998298,-0.9998298,0,0,1945,0,0,0.0,0.0625391,0,0.8755472,1.0006254,0,0.0,,,,,,,,,,,,8666.742,3030.25,20152.35,249.1406
2025-03-20 20:50:07,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198777,708.8398,9672.691,5950.92,0,0,0,0,1,0,0,0,0,0,1,0.5599939,-0.7839914,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999952,-0.9999952,0,0,1945,0,0,0.0,0.0628931,0,0.8805031,0.4402516,0,0.0,,,,,,,,,,,,8666.68,3030.312,20152.35,249.1406
2025-03-20 20:50:06,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198776,708.8398,9672.699,11237.887,0,0,0,0,1,0,0,0,0,0,1,0.5599917,-0.7839884,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999506,-0.9999506,0,0,1945,0,0,0.0,0.0,0,0.7528231,0.4391468,0,0.0,,,,,,,,,,,,8666.188,3030.809,20152.34,249.1406
2025-03-20 20:50:05,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198775,708.8398,9671.758,3487.847,0,0,0,0,1,0,0,0,0,0,1,0.7598421,-0.9338854,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999896,-0.9999896,0,0,1945,0,0,0.0,0.0,0,0.7537688,0.3140704,0,0.0628141,,,,,,,,,,,,8666.172,3030.828,20152.34,249.1406
2025-03-20 20:50:04,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198774,708.8398,9671.758,1629.4056,0,0,0,0,1,0,0,0,0,0,1,0.808176,-0.9701398,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999847,-0.9999847,0,0,1945,0,0,0.0,0.0627746,0,0.6277464,0.5021971,0,0.0,,,,,,,,,,,,8669.07,3027.945,20152.32,249.1406
2025-03-20 20:50:03,0,0,0.9996511,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198773,708.8398,9654.355,2250.14,0,0,0,0,1,0,0,0,0,0,1,3.451249,-2.604454,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.4460928,-1.4460928,0,0,1945,0,0,0.0,0.0627353,0,0.5018821,0.6273526,0,0.0,,,,,,,,,,,,8666.633,3030.387,20152.32,249.1406
2025-03-20 20:50:02,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198772,708.8398,9654.285,742.4134,0,0,0,0,1,0,0,0,0,0,1,4.148798,-3.043611,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.5539393,-1.5539393,0,0,1945,0,0,0.0,0.0,0,0.877193,0.6265664,0,0.0,,,,,,,,,,,,8666.125,3030.898,20152.32,249.1406
2025-03-20 20:50:01,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198771,708.8398,9654.285,761.9293,0,0,0,0,1,0,0,0,0,0,1,0.5599921,-0.7839889,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,2.784864,-2.784864,0,0,1945,0,0,0.0,0.0,0,1.0062893,0.6289308,0,0.0628931,,,,,,,,,,,,8665.402,3031.621,20152.32,249.1406
2025-03-20 20:50:00,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198770,708.8398,9654.633,718.3325,0,0,0,0,1,0,0,0,0,0,1,0.5599991,-0.7839987,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.21522,-3.21522,0,0,1945,0,0,0.0,0.0,0,0.3768844,0.5653266,0,0.0,,,,,,,,,,,,8665.848,3031.191,20152.3,249.1406
2025-03-20 20:49:59,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198769,708.8398,9654.633,1541.3987,0,0,0,0,1,0,0,0,0,0,1,0.5600067,-0.7840094,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.999985,-0.999985,0,0,1945,0,0,0.0,0.0629723,0,1.6372796,1.0075567,0,0.0,,,,,,,,,,,,8665.125,3031.918,20152.3,249.1406
2025-03-20 20:49:58,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198768,708.8398,9654.633,2161.581,0,0,0,0,1,0,0,0,0,0,1,0.5600184,-0.7840257,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999981,-0.9999981,0,0,1945,0,0,0.0,0.0,0,1.25,0.6875,0,0.0625,,,,,,,,,,,,8666.363,3030.68,20152.3,249.1406
2025-03-20 20:49:57,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198767,708.8398,9654.633,5630.402,0,0,0,0,1,0,0,0,0,0,1,0.5599444,-0.7839222,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0000135,-1.0000135,0,0,1945,0,0,0.0,0.0628931,0,0.6289308,0.3773585,0,0.0,,,,,,,,,,,,8666.102,3030.941,20152.3,249.1406
2025-03-20 20:49:56,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198766,708.8398,9665.41,9549.511,0,0,0,0,1,0,0,0,0,0,1,0.5600141,-0.7840197,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0000334,-1.0000334,0,0,1945,0,0,0.0,0.0,0,0.6918239,0.8176101,0,0.0,,,,,,,,,,,,8666.562,3030.484,20152.29,249.1406
